ensemble,n,k,param_label,param_value,distance_label,d_mean,d_n,d_stdv
gnp,500,80.0,p,0.16,NetSimile,9.21012241,1000,1.60436209
gnp,500,80.0,p,0.16,NonBacktrackingSpectral,0.57232857,1000,0.15951199
gnp,500,80.0,p,0.16,PolynomialDissimilarity,0.00172787,1000,6.15e-06
gnp,500,80.0,p,0.16,PortraitDivergence,0.04743905,1000,0.00947723
gnp,500,80.0,p,0.16,QuantumJSD,0.41365204,1000,0.00748951
gnp,500,80.0,p,0.16,ResistancePerturbation,1.80148324,1000,0.07993786
gnp,500,90.0,p,0.18,CommunicabilityJSD,3.007e-05,1000,2.78e-05
gnp,500,90.0,p,0.18,DMeasure,0.0025966,1000,0.00115293
gnp,500,90.0,p,0.18,DegreeDivergence,0.04950543,1000,0.01058335
gnp,500,90.0,p,0.18,DeltaCon,10.80790615,1000,0.34501592
gnp,500,90.0,p,0.18,DistributionalNBD,0.33959947,1000,0.06835846
gnp,500,90.0,p,0.18,Frobenius,162.7121547,1000,0.55349695
gnp,500,90.0,p,0.18,GraphDiffusion,1.43383681,1000,0.38073073
gnp,500,90.0,p,0.18,Hamming,0.29415795,1000,0.00192434
gnp,500,90.0,p,0.18,HammingIpsenMikhailov,0.20932723,1000,0.00154796
gnp,500,90.0,p,0.18,IpsenMikhailov,0.03976513,1000,0.01348922
gnp,500,90.0,p,0.18,Jaccard,0.90100031,1000,0.00232531
gnp,500,90.0,p,0.18,LaplacianSpectralEUL,0.04535415,1000,0.00615381
gnp,500,90.0,p,0.18,LaplacianSpectralGJS,0.02296454,1000,0.00409213
gnp,500,90.0,p,0.18,NetLSD,0.09858002,1000,0.07162178
gnp,500,90.0,p,0.18,NetSimile,9.29025893,1000,1.63176718
gnp,500,90.0,p,0.18,NonBacktrackingSpectral,0.59636128,1000,0.16723463
gnp,500,90.0,p,0.18,PolynomialDissimilarity,0.00181111,1000,5.96e-06
gnp,500,90.0,p,0.18,PortraitDivergence,0.05085269,1000,0.01030624
gnp,500,90.0,p,0.18,QuantumJSD,0.39820662,1000,0.00735939
gnp,500,90.0,p,0.18,ResistancePerturbation,1.47965953,1000,0.06535701
gnp,500,100.0,p,0.2,CommunicabilityJSD,2.644e-05,1000,2.333e-05
gnp,500,100.0,p,0.2,DMeasure,0.00229402,1000,0.00111854
gnp,500,100.0,p,0.2,DegreeDivergence,0.05155486,1000,0.01058667
gnp,500,100.0,p,0.2,DeltaCon,10.32684056,1000,0.43184765
gnp,500,100.0,p,0.2,DistributionalNBD,0.33298581,1000,0.06602039
gnp,500,100.0,p,0.2,Frobenius,169.45638177,1000,0.5116073
gnp,500,100.0,p,0.2,GraphDiffusion,1.34368789,1000,0.40477762
gnp,500,100.0,p,0.2,Hamming,0.3190605,1000,0.00209361
gnp,500,100.0,p,0.2,HammingIpsenMikhailov,0.22674189,1000,0.00151108
gnp,500,100.0,p,0.2,IpsenMikhailov,0.03998291,1000,0.01350888
gnp,500,100.0,p,0.2,Jaccard,0.88898542,1000,0.00224255
gnp,500,100.0,p,0.2,LaplacianSpectralEUL,0.04418029,1000,0.0060837
gnp,500,100.0,p,0.2,LaplacianSpectralGJS,0.0216638,1000,0.00384707
gnp,500,100.0,p,0.2,NetLSD,0.08967364,1000,0.06297593
gnp,500,100.0,p,0.2,NetSimile,9.28205512,1000,1.63514241
gnp,500,100.0,p,0.2,NonBacktrackingSpectral,0.61438089,1000,0.17386164
gnp,500,100.0,p,0.2,PolynomialDissimilarity,0.00188611,1000,6.29e-06
gnp,500,100.0,p,0.2,PortraitDivergence,0.05326267,1000,0.01003299
gnp,500,100.0,p,0.2,QuantumJSD,0.36777718,1000,0.00723012
gnp,500,100.0,p,0.2,ResistancePerturbation,1.23751247,1000,0.0503444
gnp,500,110.0,p,0.22,CommunicabilityJSD,2.11e-05,1000,1.817e-05
gnp,500,110.0,p,0.22,DMeasure,0.00186646,1000,0.0009024
gnp,500,110.0,p,0.22,DegreeDivergence,0.0532687,1000,0.0107817
gnp,500,110.0,p,0.22,DeltaCon,9.84686751,1000,0.43001425
gnp,500,110.0,p,0.22,DistributionalNBD,0.33166282,1000,0.068115
gnp,500,110.0,p,0.22,Frobenius,175.41495826,1000,0.55805263
gnp,500,110.0,p,0.22,GraphDiffusion,1.22393386,1000,0.40331925
gnp,500,110.0,p,0.22,Hamming,0.34197179,1000,0.00207513
gnp,500,110.0,p,0.22,HammingIpsenMikhailov,0.2429691,1000,0.00160449
gnp,500,110.0,p,0.22,IpsenMikhailov,0.04045448,1000,0.0136134
gnp,500,110.0,p,0.22,Jaccard,0.87633086,1000,0.00230211
