ensemble,n,k,param_label,param_value,distance_label,d_mean,d_n,d_stdv
gnk,500,0.0001942,k,0.0001942,CommunicabilityJSD,8.69257762510562e-05,1196,0.00030745845818558787
gnk,500,0.0001942,k,0.0001942,DMeasure,0.00032057033236222574,1192,0.0011584387130524549
gnk,500,0.0001942,k,0.0001942,DegreeDivergence,0.0001561348526535132,1196,0.0005372010095753276
gnk,500,0.0001942,k,0.0001942,DeltaCon,0.06844053374823852,1196,0.23483541338805408
gnk,500,0.0001942,k,0.0001942,Frobenius,0.11080190505534769,1196,0.38018714572818685
gnk,500,0.0001942,k,0.0001942,GraphDiffusion,0.049525873606618344,1196,0.16993480858284535
gnk,500,0.0001942,k,0.0001942,Hamming,6.280463201044051e-07,1196,2.1549732173495703e-06
gnk,500,0.0001942,k,0.0001942,HammingIpsenMikhailov,0.0001646202264242797,1196,0.0005661837912307947
gnk,500,0.0001942,k,0.0001942,IpsenMikhailov,0.0007476451289657349,1196,0.002572364281636461
gnk,500,0.0001942,k,0.0001942,Jaccard,1.0,1196,0.0
gnk,500,0.0001942,k,0.0001942,LaplacianSpectralEUL,0.0011506195577578185,1196,0.003958846968244199
gnk,500,0.0001942,k,0.0001942,LaplacianSpectralGJS,0.002053108846356467,1196,0.007063971472649354
gnk,500,0.0001942,k,0.0001942,NetLSD,0.9353778348598417,1196,3.218281560339266
gnk,500,0.0001942,k,0.0001942,NetSimile,0.9632107023411371,1196,3.2618475744709508
gnk,500,0.0001942,k,0.0001942,PolynomialDissimilarity,4.432102901459198e-07,1196,1.5207577440457226e-06
gnk,500,0.0001942,k,0.0001942,PortraitDivergence,0.00015551190530760297,1196,0.0005350576832298767
gnk,500,0.0001942,k,0.0001942,QuantumJSD,0.0002828466548316625,1196,0.0009705127572084584
gnk,500,0.0002265,k,0.0002265,CommunicabilityJSD,0.00011518394596354304,1196,0.0003492894760287798
gnk,500,0.0002265,k,0.0002265,DMeasure,0.0004149232795843421,1195,0.0013029877347597375
gnk,500,0.0002265,k,0.0002265,DegreeDivergence,0.00019659250620832438,1196,0.0005961568073594612
gnk,500,0.0002265,k,0.0002265,DeltaCon,0.08595777500223027,1196,0.2602989007900863
gnk,500,0.0002265,k,0.0002265,Frobenius,0.1391614691317513,1196,0.42141129695816854
gnk,500,0.0002265,k,0.0002265,GraphDiffusion,0.06220193892593896,1196,0.18836104504815104
gnk,500,0.0002265,k,0.0002265,Hamming,7.887937354945396e-07,1196,2.3886395651121338e-06
gnk,500,0.0002265,k,0.0002265,HammingIpsenMikhailov,0.00020723335259484162,1196,0.0006283289555704693
gnk,500,0.0002265,k,0.0002265,IpsenMikhailov,0.0009413748894617012,1196,0.0028546716223005718
gnk,500,0.0002265,k,0.0002265,Jaccard,1.0,1196,0.0
gnk,500,0.0002265,k,0.0002265,LaplacianSpectralEUL,0.0014487680278144099,1196,0.004393315588291359
gnk,500,0.0002265,k,0.0002265,LaplacianSpectralGJS,0.002585110286166577,1196,0.00783921587143339
gnk,500,0.0002265,k,0.0002265,NetLSD,1.1777528827268855,1196,3.571475901939184
gnk,500,0.0002265,k,0.0002265,NetSimile,1.214046822742475,1196,3.6201671305391314
gnk,500,0.0002265,k,0.0002265,PolynomialDissimilarity,5.566492298142939e-07,1196,1.6856553423183597e-06
gnk,500,0.0002265,k,0.0002265,PortraitDivergence,0.00019580814078390461,1196,0.0005937782589791375
gnk,500,0.0002265,k,0.0002265,QuantumJSD,0.00034975661617774224,1196,0.0010683103256518536
gnk,500,0.0002641,k,0.0002641,CommunicabilityJSD,0.00014454649820618614,1196,0.00038576650721921146
gnk,500,0.0002641,k,0.0002641,DMeasure,0.0005666353210316633,1194,0.0014928415937119058
gnk,500,0.0002641,k,0.0002641,DegreeDivergence,0.00025434903033851974,1196,0.0006666994033198075
gnk,500,0.0002641,k,0.0002641,DeltaCon,0.12485287600038253,1196,0.31431632426709843
gnk,500,0.0002641,k,0.0002641,Frobenius,0.20213075139609876,1196,0.5088628859456448
gnk,500,0.0002641,k,0.0002641,GraphDiffusion,0.0903477430343225,1196,0.22744987064847044
gnk,500,0.0002641,k,0.0002641,Hamming,1.2007278154635652e-06,1196,3.1140067465868065e-06
gnk,500,0.0002641,k,0.0002641,HammingIpsenMikhailov,0.00026949529583224864,1196,0.0007046309750764105
gnk,500,0.0002641,k,0.0002641,IpsenMikhailov,0.0012239786215841103,1196,0.003201416922737357
gnk,500,0.0002641,k,0.0002641,Jaccard,1.0,1196,0.0
gnk,500,0.0002641,k,0.0002641,LaplacianSpectralEUL,0.0018729200234315242,1196,0.004914972432257588
gnk,500,0.0002641,k,0.0002641,LaplacianSpectralGJS,0.003350100540810775,1196,0.008770864708124772
gnk,500,0.0002641,k,0.0002641,NetLSD,1.531356816465285,1196,4.005389692643915
gnk,500,0.0002641,k,0.0002641,NetSimile,1.5677781704188727,1196,4.043042241267693
gnk,500,0.0002641,k,0.0002641,PolynomialDissimilarity,8.085278762032763e-07,1196,2.035463805534762e-06
gnk,500,0.0002641,k,0.0002641,PortraitDivergence,0.0002533308045773256,1196,0.0006640381873270226
gnk,500,0.0002641,k,0.0002641,QuantumJSD,0.00048113909442846413,1196,0.0012404962428332771
gnk,500,0.000308,k,0.000308,CommunicabilityJSD,0.00016015726424689131,1196,0.00040302694459204045
gnk,500,0.000308,k,0.000308,DMeasure,0.0006145968700308821,1196,0.0015465992119641438
gnk,500,0.000308,k,0.000308,DegreeDivergence,0.00027335161773091944,1196,0.0006878743078650108
gnk,500,0.000308,k,0.000308,DeltaCon,0.11952106942552851,1196,0.3003280455828981
gnk,500,0.000308,k,0.000308,Frobenius,0.193498815121995,1196,0.4862165411296325
gnk,500,0.000308,k,0.000308,GraphDiffusion,0.08648946835323197,1196,0.21732748141292924
gnk,500,0.000308,k,0.000308,Hamming,1.0967881709364696e-06,1196,2.7559680429485455e-06
gnk,500,0.000308,k,0.000308,HammingIpsenMikhailov,0.0002881361394307562,1196,0.0007249954721333583
gnk,500,0.000308,k,0.000308,IpsenMikhailov,0.0013089326439174593,1196,0.003293856988850719
gnk,500,0.000308,k,0.000308,Jaccard,1.0,1196,0.0
gnk,500,0.000308,k,0.000308,LaplacianSpectralEUL,0.002014436316815886,1196,0.005069218169149073
gnk,500,0.000308,k,0.000308,LaplacianSpectralGJS,0.003594460909856138,1196,0.009045263134125786
gnk,500,0.000308,k,0.000308,NetLSD,1.6376039045938735,1196,4.120940134835465
gnk,500,0.000308,k,0.000308,NetSimile,1.7157190635451505,1196,4.20234488054791
gnk,500,0.000308,k,0.000308,PolynomialDissimilarity,7.739999231084662e-07,1196,1.9448778805758405e-06
gnk,500,0.000308,k,0.000308,PortraitDivergence,0.00027226099855222975,1196,0.0006851298247011175
gnk,500,0.000308,k,0.000308,QuantumJSD,0.0004939490213871156,1196,0.0012411765132607853
gnk,500,0.0003592,k,0.0003592,CommunicabilityJSD,0.00016946544295241457,1196,0.00041819423858302415
gnk,500,0.0003592,k,0.0003592,DMeasure,0.0006475606826917319,1192,0.0015857643925931216
gnk,500,0.0003592,k,0.0003592,DegreeDivergence,0.00032354265220002973,1196,0.000794688804818962
gnk,500,0.0003592,k,0.0003592,DeltaCon,0.14688656791044477,1196,0.34030771413475125
gnk,500,0.0003592,k,0.0003592,Frobenius,0.23780223005548767,1196,0.5509416856663772
gnk,500,0.0003592,k,0.0003592,GraphDiffusion,0.10629206405085725,1196,0.24625811510461257
gnk,500,0.0003592,k,0.0003592,Hamming,1.4422149738808187e-06,1196,3.4744761613129263e-06
gnk,500,0.0003592,k,0.0003592,HammingIpsenMikhailov,0.0003409729985555753,1196,0.0008368993012817333
gnk,500,0.0003592,k,0.0003592,IpsenMikhailov,0.0015485662818401087,1196,0.003802068279144727
gnk,500,0.0003592,k,0.0003592,Jaccard,1.0,1196,0.0
gnk,500,0.0003592,k,0.0003592,LaplacianSpectralEUL,0.0023838484955610705,1196,0.00585421597342899
gnk,500,0.0003592,k,0.0003592,LaplacianSpectralGJS,0.004085932593961987,1196,0.009768539972678134
gnk,500,0.0003592,k,0.0003592,NetLSD,1.9379116488832813,1196,4.759091591228168
gnk,500,0.0003592,k,0.0003592,NetSimile,1.8160535117056855,1196,4.302332905405307
gnk,500,0.0003592,k,0.0003592,PolynomialDissimilarity,9.51214650394248e-07,1196,2.2037800183643323e-06
gnk,500,0.0003592,k,0.0003592,PortraitDivergence,0.00032207854718536587,1196,0.0007907148433398544
gnk,500,0.0003592,k,0.0003592,QuantumJSD,0.0005652050080906615,1196,0.001343888134271778
gnk,500,0.0004189,k,0.0004189,CommunicabilityJSD,0.0002083154543784764,1196,0.0004484514202103515
gnk,500,0.0004189,k,0.0004189,DMeasure,0.000781963294309017,1193,0.0017030932728748307
gnk,500,0.0004189,k,0.0004189,DegreeDivergence,0.0003519198212802246,1196,0.0007613260605816861
gnk,500,0.0004189,k,0.0004189,DeltaCon,0.1688696679904307,1196,0.35369002918765247
gnk,500,0.0004189,k,0.0004189,Frobenius,0.2733918029954778,1196,0.572607004750048
gnk,500,0.0004189,k,0.0004189,GraphDiffusion,0.12219977511646546,1196,0.25594200866266037
gnk,500,0.0004189,k,0.0004189,Hamming,1.6126133238816306e-06,1196,3.472738874682789e-06
gnk,500,0.0004189,k,0.0004189,HammingIpsenMikhailov,0.00037499486415360444,1196,0.0008070622600748321
gnk,500,0.0004189,k,0.0004189,IpsenMikhailov,0.001703316097062129,1196,0.0036667746531243803
gnk,500,0.0004189,k,0.0004189,Jaccard,1.0,1196,0.0
gnk,500,0.0004189,k,0.0004189,LaplacianSpectralEUL,0.00259080204655193,1196,0.005617371801196962
gnk,500,0.0004189,k,0.0004189,LaplacianSpectralGJS,0.004644189560915351,1196,0.010019633012372185
gnk,500,0.0004189,k,0.0004189,NetLSD,2.131133148007162,1196,4.587747416011237
gnk,500,0.0004189,k,0.0004189,NetSimile,2.1749064176111332,1196,4.617122906865127
gnk,500,0.0004189,k,0.0004189,PolynomialDissimilarity,1.0935737997339934e-06,1196,2.290441816754723e-06
gnk,500,0.0004189,k,0.0004189,PortraitDivergence,0.0003505054349893398,1196,0.0007582866358338166
gnk,500,0.0004189,k,0.0004189,QuantumJSD,0.0006681099590399391,1196,0.0014207845741270643
gnk,500,0.0004885,k,0.0004885,CommunicabilityJSD,0.00022990576571098553,1196,0.00046591789141876063
gnk,500,0.0004885,k,0.0004885,DMeasure,0.0008829344222899504,1192,0.0017875288484024401
gnk,500,0.0004885,k,0.0004885,DegreeDivergence,0.00039118326780584236,1196,0.000793962702182174
gnk,500,0.0004885,k,0.0004885,DeltaCon,0.19883902514286808,1196,0.3809530471603281
gnk,500,0.0004885,k,0.0004885,Frobenius,0.3219107388353026,1196,0.6167445087041042
gnk,500,0.0004885,k,0.0004885,GraphDiffusion,0.1438866105795418,1196,0.2756704460126166
gnk,500,0.0004885,k,0.0004885,Hamming,1.9386052439607285e-06,1196,3.861728834250462e-06
gnk,500,0.0004885,k,0.0004885,HammingIpsenMikhailov,0.0004138009905083336,1196,0.0008381804858552742
gnk,500,0.0004885,k,0.0004885,IpsenMikhailov,0.0018792392761098774,1196,0.0038083780941093794
gnk,500,0.0004885,k,0.0004885,Jaccard,1.0,1196,0.0
gnk,500,0.0004885,k,0.0004885,LaplacianSpectralEUL,0.0028921814036433537,1196,0.005861158824397931
gnk,500,0.0004885,k,0.0004885,LaplacianSpectralGJS,0.005149446876798942,1196,0.010442740058297694
gnk,500,0.0004885,k,0.0004885,NetLSD,2.3511527864462227,1196,4.76473567129208
gnk,500,0.0004885,k,0.0004885,NetSimile,2.4406878694155285,1196,4.829898097385614
gnk,500,0.0004885,k,0.0004885,PolynomialDissimilarity,1.2876507122238864e-06,1196,2.466992896124903e-06
gnk,500,0.0004885,k,0.0004885,PortraitDivergence,0.00038961908011802475,1196,0.000790794513565896
gnk,500,0.0004885,k,0.0004885,QuantumJSD,0.0008037597327772683,1196,0.0015529586711039267
gnk,500,0.0005697,k,0.0005697,CommunicabilityJSD,0.0002902811929180875,1196,0.0005433698052174737
gnk,500,0.0005697,k,0.0005697,DMeasure,0.001030705837539053,1186,0.0019030947436718287
gnk,500,0.0005697,k,0.0005697,DegreeDivergence,0.0004957813400634615,1196,0.0009286849548697837
gnk,500,0.0005697,k,0.0005697,DeltaCon,0.22544588000161325,1196,0.39821452866411133
gnk,500,0.0005697,k,0.0005697,Frobenius,0.36498658306166626,1196,0.6446916254463765
gnk,500,0.0005697,k,0.0005697,GraphDiffusion,0.1630403710541927,1196,0.2879286941464375
gnk,500,0.0005697,k,0.0005697,Hamming,2.198376686483339e-06,1196,4.04339088550828e-06
gnk,500,0.0005697,k,0.0005697,HammingIpsenMikhailov,0.0005225139624983813,1196,0.0009780479073837787
gnk,500,0.0005697,k,0.0005697,IpsenMikhailov,0.002373108096522816,1196,0.004443488533628695
gnk,500,0.0005697,k,0.0005697,Jaccard,1.0,1196,0.0
gnk,500,0.0005697,k,0.0005697,LaplacianSpectralEUL,0.0036530008917889504,1196,0.006841544495878229
gnk,500,0.0005697,k,0.0005697,LaplacianSpectralGJS,0.00629913226758008,1196,0.011494244520748001
gnk,500,0.0005697,k,0.0005697,NetLSD,2.969648866008417,1196,5.561724580905126
gnk,500,0.0005697,k,0.0005697,NetSimile,2.79933110367893,1196,5.077132214028946
gnk,500,0.0005697,k,0.0005697,PolynomialDissimilarity,1.4599551203853276e-06,1196,2.5787820194719277e-06
gnk,500,0.0005697,k,0.0005697,PortraitDivergence,0.0004935769233699476,1196,0.0009241235925325772
gnk,500,0.0005697,k,0.0005697,QuantumJSD,0.0009136013106420046,1196,0.0016253423200887668
gnk,500,0.0006644,k,0.0006644,CommunicabilityJSD,0.0003089447239825268,1196,0.0005651212621376078
gnk,500,0.0006644,k,0.0006644,DMeasure,0.0010805533022130742,1191,0.0019432161958213615
gnk,500,0.0006644,k,0.0006644,DegreeDivergence,0.0005209330684904699,1196,0.0009581301678325195
gnk,500,0.0006644,k,0.0006644,DeltaCon,0.24643327695462386,1196,0.41649271344521643
gnk,500,0.0006644,k,0.0006644,Frobenius,0.39896352439401034,1196,0.6742815048923939
gnk,500,0.0006644,k,0.0006644,GraphDiffusion,0.17832741298914034,1196,0.3013881446343355
gnk,500,0.0006644,k,0.0006644,Hamming,2.4586989104258987e-06,1196,4.3680168038306696e-06
gnk,500,0.0006644,k,0.0006644,HammingIpsenMikhailov,0.0005565623984041203,1196,0.001017874228298969
gnk,500,0.0006644,k,0.0006644,IpsenMikhailov,0.002527212514125913,1196,0.004624540678241873
gnk,500,0.0006644,k,0.0006644,Jaccard,1.0,1196,0.0
gnk,500,0.0006644,k,0.0006644,LaplacianSpectralEUL,0.003869271973152387,1196,0.007085900131686495
gnk,500,0.0006644,k,0.0006644,LaplacianSpectralGJS,0.006589294259467402,1196,0.0117083698313748
gnk,500,0.0006644,k,0.0006644,NetLSD,3.162912794809482,1196,5.78946798629007
gnk,500,0.0006644,k,0.0006644,NetSimile,2.9037759880128933,1196,5.129838477862272
gnk,500,0.0006644,k,0.0006644,PolynomialDissimilarity,1.5958637111517254e-06,1196,2.6971422673112428e-06
gnk,500,0.0006644,k,0.0006644,PortraitDivergence,0.0005185315261989396,1196,0.0009532237920676309
gnk,500,0.0006644,k,0.0006644,QuantumJSD,0.001018486335145536,1196,0.0017213560830423367
gnk,500,0.0007748,k,0.0007748,CommunicabilityJSD,0.0003769392718990018,1196,0.0006108088408857093
gnk,500,0.0007748,k,0.0007748,DMeasure,0.0013383189382642343,1191,0.002101348721134059
gnk,500,0.0007748,k,0.0007748,DegreeDivergence,0.0006391408116311148,1196,0.0010397070239963103
gnk,500,0.0007748,k,0.0007748,DeltaCon,0.2921134880889134,1196,0.43782907934329923
gnk,500,0.0007748,k,0.0007748,Frobenius,0.4730180552184039,1196,0.709032297642717
gnk,500,0.0007748,k,0.0007748,GraphDiffusion,0.21075330292174996,1196,0.31623615745986916
gnk,500,0.0007748,k,0.0007748,Hamming,2.910021724120516e-06,1196,4.597831109306487e-06
gnk,500,0.0007748,k,0.0007748,HammingIpsenMikhailov,0.0006815522608889882,1196,0.0011033930325225678
gnk,500,0.0007748,k,0.0007748,IpsenMikhailov,0.0030952847400781414,1196,0.005013516296884227
gnk,500,0.0007748,k,0.0007748,Jaccard,1.0,1196,0.0
gnk,500,0.0007748,k,0.0007748,LaplacianSpectralEUL,0.004726200764123487,1196,0.007667702895601863
gnk,500,0.0007748,k,0.0007748,LaplacianSpectralGJS,0.008000621705297731,1196,0.01252018981554489
gnk,500,0.0007748,k,0.0007748,NetLSD,3.875083799709964,1196,6.280098474544527
gnk,500,0.0007748,k,0.0007748,NetSimile,3.508716386329222,1196,5.4495963707115616
gnk,500,0.0007748,k,0.0007748,PolynomialDissimilarity,1.8869465519431842e-06,1196,2.8317956533577206e-06
gnk,500,0.0007748,k,0.0007748,PortraitDivergence,0.0006341725297702355,1196,0.0010323841866964319
gnk,500,0.0007748,k,0.0007748,QuantumJSD,0.0011970507545009394,1196,0.0018004333165211827
gnk,500,0.0009036,k,0.0009036,CommunicabilityJSD,0.00044097669420401923,1196,0.0006362798093285235
gnk,500,0.0009036,k,0.0009036,DMeasure,0.0015922726324587438,1179,0.0022028289113161926
gnk,500,0.0009036,k,0.0009036,DegreeDivergence,0.0007424083766844766,1196,0.0010813334134512924
gnk,500,0.0009036,k,0.0009036,DeltaCon,0.353870055982444,1196,0.46239091261673715
gnk,500,0.0009036,k,0.0009036,Frobenius,0.5729988099267754,1196,0.7487719327277033
gnk,500,0.0009036,k,0.0009036,GraphDiffusion,0.2562062554586838,1196,0.33486761617932503
gnk,500,0.0009036,k,0.0009036,Hamming,3.5611764068677874e-06,1196,4.945704307990673e-06
gnk,500,0.0009036,k,0.0009036,HammingIpsenMikhailov,0.0007971553430387323,1196,0.0011489915231197153
gnk,500,0.0009036,k,0.0009036,IpsenMikhailov,0.0036197088824277864,1196,0.00522118074307398
gnk,500,0.0009036,k,0.0009036,Jaccard,1.0,1196,0.0
gnk,500,0.0009036,k,0.0009036,LaplacianSpectralEUL,0.005535036824213991,1196,0.007994278588660572
gnk,500,0.0009036,k,0.0009036,LaplacianSpectralGJS,0.009334940974519926,1196,0.013016261478246449
gnk,500,0.0009036,k,0.0009036,NetLSD,4.531540428711433,1196,6.540029414256501
gnk,500,0.0009036,k,0.0009036,NetSimile,4.093915933697305,1196,5.670887881459469
gnk,500,0.0009036,k,0.0009036,PolynomialDissimilarity,2.292009087606348e-06,1196,2.99510585124039e-06
gnk,500,0.0009036,k,0.0009036,PortraitDivergence,0.0007370417873020276,1196,0.0010740689545863514
gnk,500,0.0009036,k,0.0009036,QuantumJSD,0.0014631817586249886,1196,0.001912364998460005
gnk,500,0.0010538,k,0.0010538,CommunicabilityJSD,0.0004945275442340106,1196,0.0006723602177404474
gnk,500,0.0010538,k,0.0010538,DMeasure,0.0017430820908360132,1183,0.002262795250422195
gnk,500,0.0010538,k,0.0010538,DegreeDivergence,0.0008303753174865875,1196,0.0011435530952724298
gnk,500,0.0010538,k,0.0010538,DeltaCon,0.393520851635525,1196,0.48480110286305317
gnk,500,0.0010538,k,0.0010538,Frobenius,0.6371906847327148,1196,0.7850348545447097
gnk,500,0.0010538,k,0.0010538,GraphDiffusion,0.28429881245158706,1196,0.35059543638067087
gnk,500,0.0010538,k,0.0010538,Hamming,4.09529276308058e-06,1196,5.5619968000398695e-06
gnk,500,0.0010538,k,0.0010538,HammingIpsenMikhailov,0.0008936774998137045,1196,0.0012139693575063228
gnk,500,0.0010538,k,0.0010538,IpsenMikhailov,0.004058469077402496,1196,0.005515991875638561
gnk,500,0.0010538,k,0.0010538,Jaccard,1.0,1196,0.0
gnk,500,0.0010538,k,0.0010538,LaplacianSpectralEUL,0.006212162541205374,1196,0.008455754047638183
gnk,500,0.0010538,k,0.0010538,LaplacianSpectralGJS,0.010312353096564362,1196,0.013442624074506578
gnk,500,0.0010538,k,0.0010538,NetLSD,5.081181145796768,1196,6.909950791265834
gnk,500,0.0010538,k,0.0010538,NetSimile,4.493236498938239,1196,5.783956824740429
gnk,500,0.0010538,k,0.0010538,PolynomialDissimilarity,2.5487781332808476e-06,1196,3.1401584048032095e-06
gnk,500,0.0010538,k,0.0010538,PortraitDivergence,0.0008245121766315409,1196,0.0011358695480937137
gnk,500,0.0010538,k,0.0010538,QuantumJSD,0.0016269448907798596,1196,0.002004674487050522
gnk,500,0.0012289000000000002,k,0.0012289000000000002,CommunicabilityJSD,0.0005428657406029053,1196,0.0007056809222149598
gnk,500,0.0012289000000000002,k,0.0012289000000000002,DMeasure,0.0019170017723632083,1170,0.002328903664602289
gnk,500,0.0012289000000000002,k,0.0012289000000000002,DegreeDivergence,0.0009068631473569358,1196,0.0012005720011651283
gnk,500,0.0012289000000000002,k,0.0012289000000000002,DeltaCon,0.4632480825198045,1196,0.5121004263209303
gnk,500,0.0012289000000000002,k,0.0012289000000000002,Frobenius,0.7501382497943748,1196,0.8293790918952654
gnk,500,0.0012289000000000002,k,0.0012289000000000002,GraphDiffusion,0.3345560259450949,1196,0.3700783127181742
gnk,500,0.0012289000000000002,k,0.0012289000000000002,Hamming,5.010020040080119e-06,1196,6.186449959681612e-06
gnk,500,0.0012289000000000002,k,0.0012289000000000002,HammingIpsenMikhailov,0.000979008800809273,1196,0.0012717700625776381
gnk,500,0.0012289000000000002,k,0.0012289000000000002,IpsenMikhailov,0.004444354436576667,1196,0.00577914080593518
gnk,500,0.0012289000000000002,k,0.0012289000000000002,Jaccard,1.0,1196,0.0
gnk,500,0.0012289000000000002,k,0.0012289000000000002,LaplacianSpectralEUL,0.006843998235345672,1196,0.008903327541020677
gnk,500,0.0012289000000000002,k,0.0012289000000000002,LaplacianSpectralGJS,0.01114083434538927,1196,0.013785602840976434
gnk,500,0.0012289000000000002,k,0.0012289000000000002,NetLSD,5.563719309305954,1196,7.237818253842675
gnk,500,0.0012289000000000002,k,0.0012289000000000002,NetSimile,4.802014010212926,1196,5.843400991102834
gnk,500,0.0012289000000000002,k,0.0012289000000000002,PolynomialDissimilarity,2.994863723866397e-06,1196,3.3130704174950453e-06
gnk,500,0.0012289000000000002,k,0.0012289000000000002,PortraitDivergence,0.0009022286443348898,1196,0.0011934027008749873
