ensemble,n,k,param_label,param_value,distance_label,d_mean,d_n,d_stdv
ws,500,8,p,4.91e-05,Jaccard,0.00017919394983987983,1000,0.0003275194869098543
ws,500,8,p,4.91e-05,LaplacianSpectralEUL,0.001484726825625366,1000,0.002734139315475491
ws,500,8,p,4.91e-05,LaplacianSpectralGJS,0.0018572691518991028,1000,0.00412638262667787
ws,500,8,p,4.91e-05,NetLSD,0.2534166879342259,1000,0.48157688965033146
ws,500,8,p,4.91e-05,NetSimile,4.577780191992357,1000,8.296302065180434
ws,500,8,p,4.91e-05,NonBacktrackingSpectral,0.1563917764839775,1000,0.18993233902818818
ws,500,8,p,4.91e-05,PolynomialDissimilarity,2.154826170263721e-06,1000,3.8285686922979155e-06
ws,500,8,p,4.91e-05,PortraitDivergence,0.05244699831893338,1000,0.10888267816943362
ws,500,8,p,4.91e-05,QuantumJSD,0.0009038527967238956,1000,0.0016107831619689924
ws,500,8,p,4.91e-05,ResistancePerturbation,183.72482990252544,1000,374.6550426741249
ws,500,8,p,5.8099999999999996e-05,CommunicabilityJSD,4.155982885632089e-05,1000,6.544454640341914e-05
ws,500,8,p,5.8099999999999996e-05,DMeasure,0.05281599902828758,1000,0.08051898352063044
ws,500,8,p,5.8099999999999996e-05,DegreeDivergence,0.000415862737539755,1000,0.0006481115329001392
ws,500,8,p,5.8099999999999996e-05,DeltaCon,3.162134733512293,1000,4.708003475754658
ws,500,8,p,5.8099999999999996e-05,DistributionalNBD,0.8337246748475743,1000,1.270162621201716
ws,500,8,p,5.8099999999999996e-05,Frobenius,0.7095538484798734,1000,1.0156841525672378
ws,500,8,p,5.8099999999999996e-05,GraphDiffusion,1.11405570240771,1000,1.6108715155278444
ws,500,8,p,5.8099999999999996e-05,Hamming,2.3984260481243608e-06,1000,3.61819257351847e-06
ws,500,8,p,5.8099999999999996e-05,HammingIpsenMikhailov,4.552584176207437e-05,1000,6.936663927177306e-05
ws,500,8,p,5.8099999999999996e-05,IpsenMikhailov,0.0005212255118069755,1000,0.0007925803054771889
ws,500,8,p,5.8099999999999996e-05,Jaccard,0.00023944898634489494,1000,0.00036120091763402817
ws,500,8,p,5.8099999999999996e-05,LaplacianSpectralEUL,0.0020976075631751294,1000,0.0031250355637987993
ws,500,8,p,5.8099999999999996e-05,LaplacianSpectralGJS,0.002853862879450735,1000,0.005235021815029314
ws,500,8,p,5.8099999999999996e-05,NetLSD,0.3677292184417715,1000,0.5662138818857265
ws,500,8,p,5.8099999999999996e-05,NetSimile,6.061836392092974,1000,9.042684269372081
ws,500,8,p,5.8099999999999996e-05,NonBacktrackingSpectral,0.22173284589008785,1000,0.19459132053123768
ws,500,8,p,5.8099999999999996e-05,PolynomialDissimilarity,2.9393967693991395e-06,1000,4.226461848608958e-06
ws,500,8,p,5.8099999999999996e-05,PortraitDivergence,0.07278959091363799,1000,0.11995149306535358
ws,500,8,p,5.8099999999999996e-05,QuantumJSD,0.0012381888714040343,1000,0.0017905828871722627
ws,500,8,p,5.8099999999999996e-05,ResistancePerturbation,258.96363370183263,1000,416.56264227353455
ws,500,8,p,6.87e-05,CommunicabilityJSD,4.6897440742101495e-05,1000,6.855788442289365e-05
ws,500,8,p,6.87e-05,DMeasure,0.05846843741247508,1000,0.08326047469488888
ws,500,8,p,6.87e-05,DegreeDivergence,0.0004668027004056291,1000,0.0006752921577997166
ws,500,8,p,6.87e-05,DeltaCon,3.5215871806548815,1000,4.829764899769546
ws,500,8,p,6.87e-05,DistributionalNBD,0.915553766541584,1000,1.286557067991726
ws,500,8,p,6.87e-05,Frobenius,0.7946344018405975,1000,1.0475026285313789
ws,500,8,p,6.87e-05,GraphDiffusion,1.2435699345877875,1000,1.6537080349251696
ws,500,8,p,6.87e-05,Hamming,2.7011303191489413e-06,1000,3.771468147132363e-06
ws,500,8,p,6.87e-05,HammingIpsenMikhailov,5.3633428795010986e-05,1000,7.553233662386372e-05
ws,500,8,p,6.87e-05,IpsenMikhailov,0.0006236009878943528,1000,0.0008680373674417652
ws,500,8,p,6.87e-05,Jaccard,0.0002696682454109043,1000,0.00037649809065950997
ws,500,8,p,6.87e-05,LaplacianSpectralEUL,0.0024706144087849992,1000,0.0033743483745279053
ws,500,8,p,6.87e-05,LaplacianSpectralGJS,0.003411400865839833,1000,0.005578709021548153
ws,500,8,p,6.87e-05,NetLSD,0.4170632288352412,1000,0.5918332582046694
